window_id,carrying_position,mean_acc_x,mean_acc_y,mean_acc_z,std_acc_x,std_acc_y,std_acc_z,svm_mean,svm_std,peak_pressure_count,step_count
98,handbag,0.22424998252455555,0.1150873984086549,9.751971538873134,0.14561616910562353,0.09712249569002754,0.09672274843178899,9.88856088169855,0.25612150708538844,1,1
99,pocket,0.04871031176604976,0.16459714029428252,9.727478482580652,0.17900083410063308,0.10544896177695409,0.10624359743760788,9.665092781706251,0.2426981534445427,1,2
100,pocket,0.2594759930435014,0.22009878749418735,9.649611545605943,0.13782343415076018,0.09380764816291917,0.08507515982429123,9.667361148219374,0.359994568673371,1,1
101,handbag,0.6049386655394777,0.4372831642891398,9.892553703802399,0.1377130680254815,0.13935453371669637,0.10110815358658075,9.712222928710831,0.27867574907792403,2,2
102,handbag,-0.06084082093601492,-0.06544402201211204,9.586071253269562,0.1531529485373698,0.11866217043884765,0.07960529717486639,9.59784620141953,0.23531957554416758,2,1
103,handbag,0.13256368694862597,0.19242345527437293,9.647566234874384,0.1264579498271577,0.10046725954408069,0.09591380965361154,9.72910505405827,0.2361074007460355,2,2
104,pocket,0.10852423178262961,0.12179692500659482,9.597930841761626,0.1700697633404865,0.15143642611554506,0.11857402943865916,10.086723256997027,0.27365712451545493,1,1
105,handbag,0.14501101747686845,-0.1113491477332706,9.914131603225924,0.1283652909242439,0.13009757444534953,0.11950984724760688,9.533154889143956,0.20224244306330164,1,1
106,handbag,0.3629886869395461,0.2599436868382073,9.845224414164608,0.144214055698053,0.1237105154727656,0.12345535222854401,9.669239407950176,0.2635065469742312,2,2
107,pocket,0.2914239838978537,0.1605407871898337,9.567787813566957,0.2007781674725347,0.12276717364716147,0.09796718955116958,9.70808889926918,0.2579638408699866,1,2
108,handbag,0.33731497539096356,0.2059767551384188,9.627441895834641,0.12714871525888513,0.09284027100164782,0.09346553236562823,9.5981241442337,0.20676904699569948,2,1
109,pocket,0.21457432571303972,-0.0939302734117219,9.63083413415449,0.17944741435054737,0.13118709110136717,0.11475915162342692,9.756981410829862,0.13427109282388244,2,1
110,handheld,0.011685102008271359,0.08354996870021497,9.654927298223715,0.15242496334382935,0.11162250584350784,0.12333758781991384,9.115010172349047,0.16315181501750095,1,2
111,handbag,0.04279719581100305,-0.01950363338731552,9.60572193461667,0.15524636274964784,0.1374130091682385,0.10166880020183622,9.88322851207293,0.23852414772762248,1,1
112,handheld,0.32193895611998885,0.3695721131216734,9.649424896298871,0.13381277535498665,0.1327846493156602,0.13024329370508866,9.496948698193009,0.29535094857243693,2,2
113,pocket,0.23562478476199458,0.24734604148932576,9.810487226906,0.1659750122246954,0.11877848370956734,0.11421168342004365,9.52983835681802,0.22753933814882665,1,1
114,handbag,0.39903111091182575,0.028283866005744562,9.904691233607899,0.14268150374169733,0.11736366957844105,0.08857978450206351,9.698126031646906,0.2933001021724721,1,2
115,pocket,0.25398931548701953,-0.07439666811395225,9.55556018211226,0.12704429705305198,0.15317861343992067,0.09100058940299344,9.39257567344923,0.231666440421733,1,2
116,handheld,0.03254775100018126,0.13328660796605057,9.60588928767328,0.17911320806285774,0.09326283909136747,0.09919043159733375,10.072801566545271,0.19744442416710606,1,2
117,pocket,0.13171472787252675,0.24109064027532318,9.731355944438024,0.1422830221454219,0.10853201827083189,0.06859095496583759,9.534038267212917,0.1860825025101343,1,1
118,handbag,0.29472212245243945,-0.0982064326523115,9.551969436038396,0.11281233105688625,0.14273066060345657,0.08893119966398956,10.398172869865572,0.20367123058493836,1,2
119,handbag,0.31654987443579385,-0.00181296051918034,9.733943202139123,0.14462586197501398,0.14970350631878743,0.12281629164426267,9.897550052629894,0.25703685444248714,2,2
120,handheld,0.3382662948232032,-0.02267016508167506,9.764010278712973,0.16616139025320217,0.11724230230318382,0.126902667636955,9.597926533754856,0.2477198281468092,1,2
121,pocket,0.05272138301922105,0.21403353990927046,9.780065255002699,0.16296723609333325,0.10601361910535909,0.1057206238713575,9.663400714571766,0.23759153856958132,2,2
122,handbag,0.02984547508846125,0.0656205093746585,9.761214452649625,0.13718241727237251,0.10641890890554187,0.1090873611394409,9.77714776808676,0.2396720973137346,2,2
123,handheld,0.1815296220378869,0.07064761731469936,9.656475145284361,0.13045037740429546,0.09131145495037947,0.09380161097873682,10.164680113504808,0.30525204444162346,2,1
124,handbag,0.4260110274800182,0.1309585616766761,9.69183304385333,0.12267645581582115,0.16003499778606622,0.08719700924615895,9.977571559223128,0.34397876866163374,1,1
125,handbag,0.10591975187879728,0.004606302520518316,9.592047241385671,0.14954473656643413,0.11703883212578216,0.11140613059749166,9.958813612221835,0.21310882752791316,2,1
126,pocket,0.27824578359014596,-0.06324240840730776,9.756433865463764,0.153019914825452,0.12929750185624778,0.0912038201017381,9.663607343017397,0.240594481178119,1,2
127,handbag,0.2782591708408447,0.2743622194832342,9.870336026713513,0.1641792136147406,0.12950053229109923,0.13380670358640345,9.5982683951995,0.18893189925333084,2,1
128,pocket,0.32411591245059196,0.28549828501755126,9.75622008990674,0.14701931538904944,0.149676675599473,0.1081718329137432,9.899351252182088,0.24927287490484656,2,2
129,handbag,0.4596660380922315,0.13154989513558143,9.640499926417295,0.14642664468690364,0.11161488759334168,0.10890543364000356,10.073392634981419,0.2342545820597259,2,1
130,handheld,0.4442859637149159,0.1402586606801144,9.809479185269923,0.1444301386348188,0.11302484374808484,0.0788096372898771,9.70549258243864,0.260733318126187,1,1
131,handbag,0.12080912492407422,0.2613216771896009,9.946564669477894,0.15305403398837428,0.13661835093400024,0.05362817850851387,9.568832388712925,0.2939151576249959,2,1
132,pocket,-0.10468431619630106,0.1287984267924488,9.734314977161363,0.14732671088720245,0.08410174226873343,0.10890255115006543,9.481676092334993,0.18951598399368197,2,1
133,pocket,0.10822059969528859,0.05971065128676253,9.765447284385468,0.1687817451103199,0.14980623888710695,0.09006194476156358,9.321622996817961,0.2393723613112452,1,2
134,handheld,0.2213508441070853,0.11472069521329556,9.777770109406605,0.15621689943543046,0.1547626683789803,0.11967942095500123,9.628298384954345,0.23615079191061755,2,1
135,handbag,0.15575320834715142,0.2771802364600967,9.549554273414827,0.15216003876458617,0.12491568372751145,0.08174512323705307,9.676402532086353,0.2579391843476113,2,1
136,handbag,0.5051848414392203,0.1163986002114567,9.668887782731472,0.14916535089402308,0.10124512540147057,0.08937577402637328,9.734984007487087,0.3200215550899842,2,2
137,handheld,0.21281704564746737,0.029674095841573697,9.658613357846953,0.13116350912593194,0.13706245752850615,0.12238915509430509,9.87540981552375,0.2174754609842036,2,1
138,handbag,0.30805678203842907,0.1276402459142117,9.793486664889596,0.1499869491580596,0.11617930845626405,0.10873586632155278,9.622808059570483,0.280459417913489,2,1
139,handbag,0.24258214644710152,0.1887467765042917,9.781836930789408,0.13706943560361617,0.12284425725316138,0.07997356299195862,10.188821124440185,0.33360988514080364,2,2
140,pocket,0.15800502247637668,0.17435041938868384,9.697926325726707,0.1569310205418463,0.12436951305970899,0.1006801433892789,9.455326372869948,0.20770254359989937,1,1
141,handbag,-0.07872175169439996,0.17633887376859314,9.65261219409913,0.14582281900894747,0.10683329409277022,0.13807460455293188,9.910692469905616,0.2573623200177753,2,1
142,handbag,0.1982073542187772,0.010798678503988385,9.541340404029322,0.1832862924284862,0.12694525645668223,0.1028726279248255,9.435110474706084,0.25692686739020854,1,2
143,handheld,0.6981970939731189,0.2024124279870148,9.708458747139174,0.12476098615544945,0.09073446375828474,0.09703921204265314,9.52738613591689,0.18518912106785262,1,2
144,handheld,0.023331240024324934,0.1134159127054747,9.614543188522118,0.0879896336924926,0.07608509079401075,0.11790465938907338,9.810250199906998,0.2789582899131227,1,1
145,pocket,-0.06223095665613368,0.0245850599036654,9.60214986604219,0.15535326075848857,0.1272876406111198,0.10704547508636164,10.000918591412873,0.3061355912629373,1,1
146,handbag,0.5004583953853365,0.201458205638244,9.80262687641226,0.1371350682061394,0.14087269232368488,0.12887332551268263,9.670114138438127,0.21659975856237515,2,1
147,handbag,0.3213124454804002,0.055563338129988336,9.792191979504679,0.153221212128258,0.10972926494767007,0.11510195139293075,9.76115349339194,0.2355179623131425,2,2
148,handbag,0.23811298207851547,-0.07891568182666638,9.66114058419005,0.12528724353025295,0.10860597224969205,0.11813087653202045,10.055683072757331,0.16265172133289296,1,2
149,pocket,0.41440107935505865,-0.010072285733238637,9.553095571869237,0.18817919482530823,0.1329505236190332,0.1298461705225146,9.434464051658386,0.3025995824496419,1,1
150,pocket,0.08527470855658549,0.08820356803435006,9.627418841975631,0.1422697759484069,0.11958588555395247,0.09401895180237768,9.932470683906809,0.29326809237109874,2,2
151,handheld,0.19401078586280224,0.1793962738533535,9.80932539613272,0.1358410885841285,0.10867811061454394,0.08802473102753827,9.56773353606692,0.20221080751775883,2,2
152,pocket,0.35327311753512347,0.006311605749429072,9.756771861697626,0.18780984323353958,0.12610569612860428,0.07308539114149817,9.800773944857747,0.2078809395142912,2,1
153,handbag,0.5265531551730593,0.08112050474749584,9.662819520257765,0.16680686300800818,0.12012731778116609,0.09578304455678839,9.874934126145533,0.23011230121044668,1,2
154,handbag,0.034718352801508756,-0.035992867799566966,9.715875317687692,0.17779021288239824,0.09501413579066677,0.07382783294353924,9.446064258857652,0.314600006026735,1,2
155,pocket,0.40211016878405914,0.22784394994877732,9.502517808204319,0.14655646477841477,0.11782349377569926,0.10730971181356912,9.553359987360224,0.24639180686946918,1,2
156,handbag,0.2672758591261476,0.3160797336746662,9.494947561296522,0.15093819616329712,0.1236587349564191,0.08773022647063719,9.906464464321182,0.2575886908525999,2,2
157,handbag,0.2344591601144124,0.30311390293859847,9.907712652052107,0.13806547409001443,0.10932433315561288,0.11924668521756863,9.674972356146487,0.25759554697085135,1,1
158,pocket,0.20884061666178927,0.22579754605833652,9.760652621833966,0.13573055162077313,0.13851505127407238,0.11557356292421109,9.56158460272659,0.3186342808623206,1,2
159,pocket,0.0023030068958095062,0.2135011948544314,9.710166206425926,0.15796477158117997,0.12966658362133,0.09220800301036423,9.788683063200404,0.2313442017353907,2,1
160,handbag,0.3544633497319548,-0.1386255429283843,9.670304381599175,0.14263095289655237,0.11445852456883648,0.11952584373420785,9.470145574522254,0.24321632905884855,2,1
161,handbag,0.0926596469510508,0.13126078786641263,9.533816601046853,0.1944163824073908,0.1226729960894493,0.10298471466360824,9.444339824007088,0.30871836848187734,2,1
162,handbag,0.04804639462464794,0.05046888516081103,9.80932141274861,0.16685050715660382,0.11247098647994314,0.0645747658401132,9.142906081840628,0.30817816365109396,2,1
163,handheld,0.3428188438350507,0.2156559633253881,9.596311123686961,0.18766523133733484,0.11551395254504689,0.0802273569879202,9.829947490571097,0.1977858383492567,2,2
164,handheld,0.32837010377200176,-0.19451174508175945,9.780418264533349,0.10542639631149292,0.1162497790556937,0.08551673964146403,9.747998019003637,0.15269074911074632,1,1
165,handheld,0.22185001254165937,0.13315612433242138,9.723200076554257,0.18790842013574394,0.08459728920726242,0.10020487552575064,9.875147524705433,0.249639914784934,1,1
166,pocket,0.37193154312174614,0.0842667459401117,9.704790553587651,0.10230107237953011,0.12054802148972156,0.09141884071251016,10.045464812620516,0.28233540399980755,2,2
167,handheld,0.4238904872218673,0.2442115919517685,9.579763368093541,0.12478177728646367,0.1263668242602209,0.08942036662461247,9.679672136371602,0.26575386898626985,1,2
168,pocket,0.4062336116738311,0.2957584464409686,9.58109499953274,0.11494705967734756,0.16922986981466603,0.11161940482161035,9.722614048893753,0.21939651357154516,2,2
169,pocket,0.130758153989703,-0.0014615220415321872,9.74899343863126,0.15486098280693703,0.12879766190776937,0.1157383280987504,9.825802926141883,0.3431965713260685,1,1
170,handheld,0.3621157396919568,0.003954747692382188,9.717921682442002,0.1496360590493678,0.10694167838584367,0.08762896161426813,9.597480638687047,0.19656973848686904,2,1
171,handheld,0.24174614662629731,0.13765959454540563,9.714716707326339,0.16589838388525469,0.08718374520847709,0.08300530331890149,9.375572744292215,0.1818107485245391,2,2
172,handheld,0.4688861655528561,0.318051522982585,9.73860415925137,0.1482307143673163,0.09887393161728941,0.12528402847183184,9.452098844743357,0.307724352671267,1,2
